  
 LENS DETECTOR DISTRIBUTION, CONSTANT LASER POSITION, BARE channel, bare ball, CY5 fluorophore, with media/coating definitions, new excitation spot/emission calculations
 EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
 .0004    ,         10, 1.76      , 150        , 200    , 70               , 345       , 51.31685, 449      , 0          , 225       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 70               , 345       , 51.31685, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 70               , 345       , 51.31685, 449      , 0          , 289       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 70               , 345       , 51.31685, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 , ,, , ,80              
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 25        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 49        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 81        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 121       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 169       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 225       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 289       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 80               , 355       , 50.54767, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 , ,, , ,90              
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 25        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 49        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 81        , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 121       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 169       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 196       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 225       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 256       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 289       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 90               , 365       , 49.79511, 449      , 0          , 324       , 0          , 0          , 0           , 0           , 1240         , 33357060     , 41.23607, -1    
 , ,, , ,100             
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 25        , 0          , 0          , 1           , .0002884878 , 88           , 2367289      , 10.76547, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 36        , 0          , 0          , 1           , .0002884878 , 231          , 6214134      , 17.48416, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 49        , 0          , 0          , 1           , .0002884878 , 354          , 9522958      , 21.68954, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 64        , 0          , 0          , 1           , .0002884878 , 354          , 9522958      , 21.68954, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 81        , 0          , 0          , 1           , .0002884878 , 354          , 9522958      , 21.68954, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 100       , 0          , 0          , 1           , .0002884878 , 354          , 9522958      , 21.68954, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 121       , 0          , 0          , 1           , .0002884878 , 354          , 9522958      , 21.68954, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 144       , 0          , 0          , 1           , .0002884878 , 355          , 9549858      , 21.72053, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 169       , 0          , 0          , 1           , .0002884878 , 433          , 11648120     , 24.02048, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 196       , 0          , 0          , 1           , .0002884878 , 554          , 14903120     , 27.2271 , -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 225       , 0          , 0          , 1           , .0002884878 , 692          , 18615440     , 30.50329, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 256       , 0          , 0          , 1           , .0002884878 , 862          , 23188580     , 34.14701, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 289       , 0          , 0          , 1           , .0002884878 , 1042         , 28030710     , 37.66471, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 100              , 375       , 49.0589 , 449      , 0          , 324       , 0          , 0          , 1           , .0002884878 , 1203         , 32361720     , 40.58866, -1    
 , ,, , ,110             
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 25        , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 36        , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 49        , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 64        , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 81        , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 100       , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 121       , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
 .0004    ,         10, 1.76      , 150        , 200    , 110              , 385       , 48.33875, 449      , 0          , 144       , 0          , 0          , 0           , 0           , 1203         , 32361720     , 40.58866, -1    
